IEEE Vehicular Technology Magazine,IEEE Vehicular Technology Magazine,10.384
CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,10.367
npj Regenerative Medicine,npj Regenerative Medicine,10.364
MOVEMENT DISORDERS,MOVEMENT DISORDERS,10.338
ECOLOGICAL MONOGRAPHS,ECOLOGICAL MONOGRAPHS,10.315
Cell Systems,Cell Systems,10.304
ISME Journal,ISME Journal,10.302
ACM COMPUTING SURVEYS,ACM COMPUTING SURVEYS,10.282
JAMA Dermatology,JAMA Dermatology,10.282
JOURNAL OF HEART AND LUNG TRANSPLANTATION,JOURNAL OF HEART AND LUNG TRANSPLANTATION,10.247
Gut Microbes,Gut Microbes,10.245
IEEE Transactions on Industrial Informatics,IEEE Transactions on Industrial Informatics,10.215
RESOURCES CONSERVATION AND RECYCLING,RESOURCES CONSERVATION AND RECYCLING,10.204
HYPERTENSION,HYPERTENSION,10.19
GREEN CHEMISTRY,GREEN CHEMISTRY,10.182
REMOTE SENSING OF ENVIRONMENT,REMOTE SENSING OF ENVIRONMENT,10.164
JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,10.154
NEW PHYTOLOGIST,NEW PHYTOLOGIST,10.151
DIABETOLOGIA,DIABETOLOGIA,10.122
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,10.121
ENDOSCOPY,ENDOSCOPY,10.093
Journal of Magnesium and Alloys,Journal of Magnesium and Alloys,10.088
Journal of Industrial Information Integration,Journal of Industrial Information Integration,10.063
JOURNAL OF NUCLEAR MEDICINE,JOURNAL OF NUCLEAR MEDICINE,10.057
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE TRANSACTIONS ON MEDICAL IMAGING,10.048
AMERICAN JOURNAL OF HEMATOLOGY,AMERICAN JOURNAL OF HEMATOLOGY,10.047
Applied Materials Today,Applied Materials Today,10.041
Cold Spring Harbor Perspectives in Biology,Cold Spring Harbor Perspectives in Biology,10.005
Wiley Interdisciplinary Reviews-RNA,Wiley Interdisciplinary Reviews-RNA,9.957
Biofabrication,Biofabrication,9.954
Cardiovascular Diabetology,Cardiovascular Diabetology,9.951
HAEMATOLOGICA,HAEMATOLOGICA,9.941
Advances in Virus Research,Advances in Virus Research,9.937
Advanced Healthcare Materials,Advanced Healthcare Materials,9.933
Advanced Optical Materials,Advanced Optical Materials,9.926
NEUROLOGY,NEUROLOGY,9.91
ONCOGENE,ONCOGENE,9.867
Chemical Science,Chemical Science,9.825
CHEMISTRY OF MATERIALS,CHEMISTRY OF MATERIALS,9.811
PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOLOGY JOURNAL,9.803
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,9.795
METABOLIC ENGINEERING,METABOLIC ENGINEERING,9.783
JOURNAL OF CONTROLLED RELEASE,JOURNAL OF CONTROLLED RELEASE,9.776
AUTOIMMUNITY REVIEWS,AUTOIMMUNITY REVIEWS,9.754
APPLIED ENERGY,APPLIED ENERGY,9.746
CURRENT OPINION IN BIOTECHNOLOGY,CURRENT OPINION IN BIOTECHNOLOGY,9.74
ENERGY CONVERSION AND MANAGEMENT,ENERGY CONVERSION AND MANAGEMENT,9.709
Environmental Innovation and Societal Transitions,Environmental Innovation and Societal Transitions,9.68
Journal of Energy Chemistry,Journal of Energy Chemistry,9.676
BIORESOURCE TECHNOLOGY,BIORESOURCE TECHNOLOGY,9.642
Opto-Electronic Advances,Opto-Electronic Advances,9.636
SEPARATION AND PURIFICATION REVIEWS,SEPARATION AND PURIFICATION REVIEWS,9.636
Seminars in Immunopathology,Seminars in Immunopathology,9.623
ENVIRONMENT INTERNATIONAL,ENVIRONMENT INTERNATIONAL,9.621
IEEE COMMUNICATIONS MAGAZINE,IEEE COMMUNICATIONS MAGAZINE,9.619
Trends in Environmental Analytical Chemistry,Trends in Environmental Analytical Chemistry,9.6
ANGIOGENESIS,ANGIOGENESIS,9.596
CARBON,CARBON,9.594
Annual Review of Biomedical Engineering,Annual Review of Biomedical Engineering,9.59
DRUGS,DRUGS,9.546
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,9.523
DESALINATION,DESALINATION,9.501
ECOLOGY LETTERS,ECOLOGY LETTERS,9.492
IEEE Internet of Things Journal,IEEE Internet of Things Journal,9.471
DIABETES,DIABETES,9.461
JOURNAL OF CLINICAL ANESTHESIA,JOURNAL OF CLINICAL ANESTHESIA,9.452
Science China-Chemistry,Science China-Chemistry,9.445
GASTROINTESTINAL ENDOSCOPY,GASTROINTESTINAL ENDOSCOPY,9.427
Cell Reports,Cell Reports,9.423
CHEST,CHEST,9.41
BULLETIN OF THE WORLD HEALTH ORGANIZATION,BULLETIN OF THE WORLD HEALTH ORGANIZATION,9.408
Particle and Fibre Toxicology,Particle and Fibre Toxicology,9.4
Annual Review of Cancer Biology-Series,Annual Review of Cancer Biology-Series,9.391
CARBOHYDRATE POLYMERS,CARBOHYDRATE POLYMERS,9.381
npj Clean Water,npj Clean Water,9.378
BRITISH JOURNAL OF PSYCHIATRY,BRITISH JOURNAL OF PSYCHIATRY,9.319
AMERICAN JOURNAL OF PUBLIC HEALTH,AMERICAN JOURNAL OF PUBLIC HEALTH,9.308
SCHIZOPHRENIA BULLETIN,SCHIZOPHRENIA BULLETIN,9.306
AGING CELL,AGING CELL,9.304
BRITISH JOURNAL OF DERMATOLOGY,BRITISH JOURNAL OF DERMATOLOGY,9.302
Materials Today Physics,Materials Today Physics,9.298
Journal of Cleaner Production,Journal of Cleaner Production,9.297
Cochrane Database of Systematic Reviews,Cochrane Database of Systematic Reviews,9.266
CANCER AND METASTASIS REVIEWS,CANCER AND METASTASIS REVIEWS,9.264
CELLULAR AND MOLECULAR LIFE SCIENCES,CELLULAR AND MOLECULAR LIFE SCIENCES,9.261
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,9.236
ACS Applied Materials & Interfaces,ACS Applied Materials & Interfaces,9.229
Cellular and Molecular Gastroenterology and Hepatology,Cellular and Molecular Gastroenterology and Hepatology,9.225
Obesity Reviews,Obesity Reviews,9.213
Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology,Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology,9.182
BRITISH JOURNAL OF ANAESTHESIA,BRITISH JOURNAL OF ANAESTHESIA,9.166
EUROPEAN JOURNAL OF CANCER,EUROPEAN JOURNAL OF CANCER,9.162
PHYSICAL REVIEW LETTERS,PHYSICAL REVIEW LETTERS,9.161
FOOD HYDROCOLLOIDS,FOOD HYDROCOLLOIDS,9.147
IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,9.144
THORAX,THORAX,9.139
JOURNAL OF POWER SOURCES,JOURNAL OF POWER SOURCES,9.127
CRITICAL CARE,CRITICAL CARE,9.097
Comprehensive Physiology,Comprehensive Physiology,9.09
ARTIFICIAL INTELLIGENCE,ARTIFICIAL INTELLIGENCE,9.088
CLINICAL INFECTIOUS DISEASES,CLINICAL INFECTIOUS DISEASES,9.079
COMPOSITES PART B-ENGINEERING,COMPOSITES PART B-ENGINEERING,9.078
Current Climate Change Reports,Current Climate Change Reports,9.077
Journal of Crohns & Colitis,Journal of Crohns & Colitis,9.071
Topics in Current Chemistry,Topics in Current Chemistry,9.06
GENOME RESEARCH,GENOME RESEARCH,9.043
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRONMENTAL HEALTH PERSPECTIVES,9.031
ENVIRONMENTAL SCIENCE & TECHNOLOGY,ENVIRONMENTAL SCIENCE & TECHNOLOGY,9.028
Environmental Chemistry Letters,Environmental Chemistry Letters,9.027
TRENDS IN PARASITOLOGY,TRENDS IN PARASITOLOGY,9.014
Advances in Applied Mechanics,Advances in Applied Mechanics,9
JOURNAL OF INTERNAL MEDICINE,JOURNAL OF INTERNAL MEDICINE,8.989
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,8.989
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,8.982
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,8.979
IEEE Transactions on Smart Grid,IEEE Transactions on Smart Grid,8.96
Brain Stimulation,Brain Stimulation,8.955
Acta Biomaterialia,Acta Biomaterialia,8.947
PSYCHOLOGICAL REVIEW,PSYCHOLOGICAL REVIEW,8.934
Annual Review of Genomics and Human Genetics,Annual Review of Genomics and Human Genetics,8.929
ChemSusChem,ChemSusChem,8.928
Annual Review of Animal Biosciences,Annual Review of Animal Biosciences,8.923
Nano Research,Nano Research,8.897
Molecular Therapy-Nucleic Acids,Molecular Therapy-Nucleic Acids,8.886
Journal of Allergy and Clinical Immunology-In Practice,Journal of Allergy and Clinical Immunology-In Practice,8.861
AMERICAN JOURNAL OF KIDNEY DISEASES,AMERICAN JOURNAL OF KIDNEY DISEASES,8.86
INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,8.843
European Respiratory Review,European Respiratory Review,8.839
PHYSIOLOGY,PHYSIOLOGY,8.831
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,8.829
CURRENT OPINION IN CHEMICAL BIOLOGY,CURRENT OPINION IN CHEMICAL BIOLOGY,8.822
GENETICS IN MEDICINE,GENETICS IN MEDICINE,8.822
EMBO REPORTS,EMBO REPORTS,8.807
Circulation-Heart Failure,Circulation-Heart Failure,8.79
BMC Medicine,BMC Medicine,8.775
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,8.766
JOURNAL OF MEMBRANE SCIENCE,JOURNAL OF MEMBRANE SCIENCE,8.742
BRITISH JOURNAL OF PHARMACOLOGY,BRITISH JOURNAL OF PHARMACOLOGY,8.739
JOURNAL OF CLINICAL PERIODONTOLOGY,JOURNAL OF CLINICAL PERIODONTOLOGY,8.728
EXPERIMENTAL AND MOLECULAR MEDICINE,EXPERIMENTAL AND MOLECULAR MEDICINE,8.718
AMERICAN STATISTICIAN,AMERICAN STATISTICIAN,8.71
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,8.709
Advances in Nutrition,Advances in Nutrition,8.701
METABOLISM-CLINICAL AND EXPERIMENTAL,METABOLISM-CLINICAL AND EXPERIMENTAL,8.694
CANCER LETTERS,CANCER LETTERS,8.679
CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,8.667
AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,8.661
PROGRESS IN AEROSPACE SCIENCES,PROGRESS IN AEROSPACE SCIENCES,8.653
npj Parkinsons Disease,npj Parkinsons Disease,8.651
JACC-Basic to Translational Science,JACC-Basic to Translational Science,8.648
JOURNAL OF MANUFACTURING SYSTEMS,JOURNAL OF MANUFACTURING SYSTEMS,8.633
npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,8.624
npj Genomic Medicine,npj Genomic Medicine,8.617
FRONTIERS IN NEUROENDOCRINOLOGY,FRONTIERS IN NEUROENDOCRINOLOGY,8.606
BIOSCIENCE,BIOSCIENCE,8.589
Solar RRL,Solar RRL,8.582
INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,8.568
JOURNAL OF INVESTIGATIVE DERMATOLOGY,JOURNAL OF INVESTIGATIVE DERMATOLOGY,8.551
MEDICAL IMAGE ANALYSIS,MEDICAL IMAGE ANALYSIS,8.545
COMPUTERS & EDUCATION,COMPUTERS & EDUCATION,8.538
COMPOSITES SCIENCE AND TECHNOLOGY,COMPOSITES SCIENCE AND TECHNOLOGY,8.528
Nano Convergence,Nano Convergence,8.526
JOURNAL OF TRAVEL MEDICINE,JOURNAL OF TRAVEL MEDICINE,8.49
Neurology-Neuroimmunology & Neuroinflammation,Neurology-Neuroimmunology & Neuroinflammation,8.485
Photoacoustics,Photoacoustics,8.484
JAMA Network Open,JAMA Network Open,8.483
Cell Death & Disease,Cell Death & Disease,8.469
Nanophotonics,Nanophotonics,8.449
CRITICAL REVIEWS IN BIOTECHNOLOGY,CRITICAL REVIEWS IN BIOTECHNOLOGY,8.429
JOURNAL OF BIOMEDICAL SCIENCE,JOURNAL OF BIOMEDICAL SCIENCE,8.41
ANTIOXIDANTS & REDOX SIGNALING,ANTIOXIDANTS & REDOX SIGNALING,8.401
Engineering Applications of Computational Fluid Mechanics,Engineering Applications of Computational Fluid Mechanics,8.391
CURRENT OPINION IN CELL BIOLOGY,CURRENT OPINION IN CELL BIOLOGY,8.382
PLANT PHYSIOLOGY,PLANT PHYSIOLOGY,8.34
CLINICAL CHEMISTRY,CLINICAL CHEMISTRY,8.327
Journal of Neuroinflammation,Journal of Neuroinflammation,8.322
JOURNAL OF CLINICAL IMMUNOLOGY,JOURNAL OF CLINICAL IMMUNOLOGY,8.317
JCI Insight,JCI Insight,8.315
ACS Materials Letters,ACS Materials Letters,8.312
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,8.311
Materials Today Chemistry,Materials Today Chemistry,8.301
Science China-Materials,Science China-Materials,8.273
CHINESE JOURNAL OF CATALYSIS,CHINESE JOURNAL OF CATALYSIS,8.271
CANADIAN MEDICAL ASSOCIATION JOURNAL,CANADIAN MEDICAL ASSOCIATION JOURNAL,8.262
npj Precision Oncology,npj Precision Oncology,8.254
BLOOD REVIEWS,BLOOD REVIEWS,8.25
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,8.25
Clinical Journal of the American Society of Nephrology,Clinical Journal of the American Society of Nephrology,8.237
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,8.236
IEEE Geoscience and Remote Sensing Magazine,IEEE Geoscience and Remote Sensing Magazine,8.225
IEEE Transactions on Services Computing,IEEE Transactions on Services Computing,8.216
Green Energy & Environment,Green Energy & Environment,8.207
ACTA MATERIALIA,ACTA MATERIALIA,8.203
ACS Sustainable Chemistry & Engineering,ACS Sustainable Chemistry & Engineering,8.198
PROGRESS IN CARDIOVASCULAR DISEASES,PROGRESS IN CARDIOVASCULAR DISEASES,8.194
Science Signaling,Science Signaling,8.192
ALIMENTARY PHARMACOLOGY & THERAPEUTICS,ALIMENTARY PHARMACOLOGY & THERAPEUTICS,8.171
Therapeutic Advances in Medical Oncology,Therapeutic Advances in Medical Oncology,8.168
EBioMedicine,EBioMedicine,8.143
Evidence-Based Mental Health,Evidence-Based Mental Health,8.141
eLife,eLife,8.14
ARTIFICIAL INTELLIGENCE REVIEW,ARTIFICIAL INTELLIGENCE REVIEW,8.139
ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,8.136
Lancet Rheumatology,Lancet Rheumatology,8.136
Environmental Science-Nano,Environmental Science-Nano,8.131
JOURNAL OF COLLOID AND INTERFACE SCIENCE,JOURNAL OF COLLOID AND INTERFACE SCIENCE,8.128
Cell Chemical Biology,Cell Chemical Biology,8.116
OncoImmunology,OncoImmunology,8.11
Materials Today Nano,Materials Today Nano,8.109
Conservation Letters,Conservation Letters,8.105
Virtual and Physical Prototyping,Virtual and Physical Prototyping,8.092
NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY,8.09
SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,8.09
TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,8.089
AMERICAN JOURNAL OF TRANSPLANTATION,AMERICAN JOURNAL OF TRANSPLANTATION,8.086
EUROPEAN JOURNAL OF EPIDEMIOLOGY,EUROPEAN JOURNAL OF EPIDEMIOLOGY,8.082
ENVIRONMENTAL POLLUTION,ENVIRONMENTAL POLLUTION,8.071
Soft Robotics,Soft Robotics,8.071
CLINICAL MICROBIOLOGY AND INFECTION,CLINICAL MICROBIOLOGY AND INFECTION,8.067
JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,8.067
NEURAL NETWORKS,NEURAL NETWORKS,8.05
REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY,REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY,8.044
KNOWLEDGE-BASED SYSTEMS,KNOWLEDGE-BASED SYSTEMS,8.038
PLOS BIOLOGY,PLOS BIOLOGY,8.029
SPACE SCIENCE REVIEWS,SPACE SCIENCE REVIEWS,8.017
Translational Neurodegeneration,Translational Neurodegeneration,8.014
RENEWABLE ENERGY,RENEWABLE ENERGY,8.001
Essays in Biochemistry,Essays in Biochemistry,8
Foundations and Trends in Information Retrieval,Foundations and Trends in Information Retrieval,8
Oceanography and Marine Biology,Oceanography and Marine Biology,8
PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS,PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS,8
JOURNAL OF PATHOLOGY,JOURNAL OF PATHOLOGY,7.996
MATERIALS & DESIGN,MATERIALS & DESIGN,7.991
Virus Evolution,Virus Evolution,7.989
ENGINEERING WITH COMPUTERS,ENGINEERING WITH COMPUTERS,7.963
SCIENCE OF THE TOTAL ENVIRONMENT,SCIENCE OF THE TOTAL ENVIRONMENT,7.963
PROGRESS IN PHOTOVOLTAICS,PROGRESS IN PHOTOVOLTAICS,7.953
CURRENT OPINION IN MICROBIOLOGY,CURRENT OPINION IN MICROBIOLOGY,7.934
JOURNAL OF CATALYSIS,JOURNAL OF CATALYSIS,7.92
IEEE Transactions on Sustainable Energy,IEEE Transactions on Sustainable Energy,7.917
STROKE,STROKE,7.914
ANESTHESIOLOGY,ANESTHESIOLOGY,7.892
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,7.885
INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,7.88
Limnology and Oceanography Letters,Limnology and Oceanography Letters,7.875
Computer Science Review,Computer Science Review,7.872
mBio,mBio,7.867
NEUROPSYCHOPHARMACOLOGY,NEUROPSYCHOPHARMACOLOGY,7.853
DRUG DISCOVERY TODAY,DRUG DISCOVERY TODAY,7.851
Advanced Materials Technologies,Advanced Materials Technologies,7.848
Nanotechnology Reviews,Nanotechnology Reviews,7.848
MODERN PATHOLOGY,MODERN PATHOLOGY,7.842
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,7.838
CURRENT OPINION IN PLANT BIOLOGY,CURRENT OPINION IN PLANT BIOLOGY,7.834
Journal of Tissue Engineering,Journal of Tissue Engineering,7.813
European Journal of Preventive Cardiology,European Journal of Preventive Cardiology,7.804
Acta Neuropathologica Communications,Acta Neuropathologica Communications,7.801
NUTRITION RESEARCH REVIEWS,NUTRITION RESEARCH REVIEWS,7.8
CLINICAL NUCLEAR MEDICINE,CLINICAL NUCLEAR MEDICINE,7.794
Circulation-Cardiovascular Imaging,Circulation-Cardiovascular Imaging,7.792
Nanoscale,Nanoscale,7.79
Methods in Ecology and Evolution,Methods in Ecology and Evolution,7.781
BIOINORGANIC CHEMISTRY AND APPLICATIONS,BIOINORGANIC CHEMISTRY AND APPLICATIONS,7.778
Global Food Security-Agriculture Policy Economics and Environment,Global Food Security-Agriculture Policy Economics and Environment,7.772
Stem Cell Reports,Stem Cell Reports,7.765
PATTERN RECOGNITION,PATTERN RECOGNITION,7.74
MEDICAL JOURNAL OF AUSTRALIA,MEDICAL JOURNAL OF AUSTRALIA,7.738
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,7.727
PSYCHOLOGICAL MEDICINE,PSYCHOLOGICAL MEDICINE,7.723
GeroScience,GeroScience,7.713
ACS Sensors,ACS Sensors,7.711
AUTOMATION IN CONSTRUCTION,AUTOMATION IN CONSTRUCTION,7.7
GENOMICS PROTEOMICS & BIOINFORMATICS,GENOMICS PROTEOMICS & BIOINFORMATICS,7.691
IEEE Transactions on Emerging Topics in Computing,IEEE Transactions on Emerging Topics in Computing,7.691
COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING,COMPOSITES PART A-APPLIED SCIENCE AND MANUFACTURING,7.664
Fluids and Barriers of the CNS,Fluids and Barriers of the CNS,7.662
OBSTETRICS AND GYNECOLOGY,OBSTETRICS AND GYNECOLOGY,7.661
PHARMACOLOGICAL RESEARCH,PHARMACOLOGICAL RESEARCH,7.658
Environmental Science & Technology Letters,Environmental Science & Technology Letters,7.653
Acta Crystallographica Section D-Structural Biology,Acta Crystallographica Section D-Structural Biology,7.652
BRITISH JOURNAL OF CANCER,BRITISH JOURNAL OF CANCER,7.64
CYTOKINE & GROWTH FACTOR REVIEWS,CYTOKINE & GROWTH FACTOR REVIEWS,7.638
COMPUTERS IN INDUSTRY,COMPUTERS IN INDUSTRY,7.635
CRITICAL REVIEWS IN MICROBIOLOGY,CRITICAL REVIEWS IN MICROBIOLOGY,7.624
Neurotherapeutics,Neurotherapeutics,7.62
MAYO CLINIC PROCEEDINGS,MAYO CLINIC PROCEEDINGS,7.616
SOIL BIOLOGY & BIOCHEMISTRY,SOIL BIOLOGY & BIOCHEMISTRY,7.609
M&SOM-Manufacturing & Service Operations Management,M&SOM-Manufacturing & Service Operations Management,7.6
CRITICAL CARE MEDICINE,CRITICAL CARE MEDICINE,7.598
PERIODONTOLOGY 2000,PERIODONTOLOGY 2000,7.589
Sustainable Cities and Society,Sustainable Cities and Society,7.587
CEMENT & CONCRETE COMPOSITES,CEMENT & CONCRETE COMPOSITES,7.586
RHEUMATOLOGY,RHEUMATOLOGY,7.58
Materials Today Advances,Materials Today Advances,7.579
Reviews of Environmental Contamination and Toxicology,Reviews of Environmental Contamination and Toxicology,7.563
Frontiers in Immunology,Frontiers in Immunology,7.561
Digestive Endoscopy,Digestive Endoscopy,7.559
INFORMATION & MANAGEMENT,INFORMATION & MANAGEMENT,7.555
Engineering,Engineering,7.553
TOBACCO CONTROL,TOBACCO CONTROL,7.552
Journal of Manufacturing Technology Management,Journal of Manufacturing Technology Management,7.547
ACS Photonics,ACS Photonics,7.529
JOURNAL OF GASTROENTEROLOGY,JOURNAL OF GASTROENTEROLOGY,7.527
NEUROSCIENTIST,NEUROSCIENTIST,7.519
FOOD CHEMISTRY,FOOD CHEMISTRY,7.514
Molecular Autism,Molecular Autism,7.509
Epilepsy Currents,Epilepsy Currents,7.5
Earths Future,Earths Future,7.495
ULTRASONICS SONOCHEMISTRY,ULTRASONICS SONOCHEMISTRY,7.491
CURRENT OPINION IN IMMUNOLOGY,CURRENT OPINION IN IMMUNOLOGY,7.486
Oncogenesis,Oncogenesis,7.485
European Urology Oncology,European Urology Oncology,7.479
SENSORS AND ACTUATORS B-CHEMICAL,SENSORS AND ACTUATORS B-CHEMICAL,7.46
GLIA,GLIA,7.452
JOURNAL OF UROLOGY,JOURNAL OF UROLOGY,7.45
JOURNAL OF MEDICINAL CHEMISTRY,JOURNAL OF MEDICINAL CHEMISTRY,7.446
NEUROPSYCHOLOGY REVIEW,NEUROPSYCHOLOGY REVIEW,7.444
BMC BIOLOGY,BMC BIOLOGY,7.431
Advances in Ecological Research,Advances in Ecological Research,7.429
Molecular Metabolism,Molecular Metabolism,7.422
Astrophysical Journal Letters,Astrophysical Journal Letters,7.413
INTERNATIONAL JOURNAL OF COMPUTER VISION,INTERNATIONAL JOURNAL OF COMPUTER VISION,7.41
AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,7.403
IMMUNOLOGY,IMMUNOLOGY,7.397
INTERNATIONAL JOURNAL OF CANCER,INTERNATIONAL JOURNAL OF CANCER,7.396
Journal of Materials Chemistry C,Journal of Materials Chemistry C,7.393
JAMA Ophthalmology,JAMA Ophthalmology,7.389
npj Quantum Information,npj Quantum Information,7.385
Wiley Interdisciplinary Reviews-Climate Change,Wiley Interdisciplinary Reviews-Climate Change,7.385
FREE RADICAL BIOLOGY AND MEDICINE,FREE RADICAL BIOLOGY AND MEDICINE,7.376
Gastric Cancer,Gastric Cancer,7.37
Current Neuropharmacology,Current Neuropharmacology,7.363
